n_estimators,max_depth,learning_rate,subsample,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
200,3,0.03,1.0,0.6949532171760735,0.6129855923305683,UP,0.685280978679657,0.314719021320343
50,3,0.1,0.8,0.6950171402199832,0.6068866571018651,DOWN,0.4450278580188751,0.5549721717834473
250,5,0.01,1.0,0.6955285606082063,0.604841768498821,UP,0.6462277173995972,0.35377228260040283
50,3,0.1,0.5,0.6958418881466005,0.5825293952736688,UP,0.6149404048919678,0.3850595951080322
50,9,0.03,1.0,0.6959710225682191,0.5940181511348582,UP,0.6938303112983704,0.30616968870162964
250,7,0.01,0.8,0.6961938505613281,0.5940291451596057,UP,0.5972738265991211,0.4027261734008789
200,3,0.03,0.8,0.6983527965127466,0.5967281782351292,UP,0.6330564618110657,0.3669435381889343
200,7,0.01,1.0,0.6983793669137719,0.600787721873162,UP,0.5508294701576233,0.4491705298423767
300,7,0.01,0.5,0.6987693003230088,0.5899586074968255,UP,0.5539473295211792,0.4460526704788208
150,9,0.01,1.0,0.6987761763070076,0.5967336752475031,UP,0.6850749850273132,0.31492501497268677
100,5,0.03,0.8,0.6993237016586417,0.5879302099309025,UP,0.6248425245285034,0.3751574754714966
200,3,0.03,0.5,0.7009939686890472,0.5879384554494632,UP,0.5326841473579407,0.4673158526420593
250,9,0.01,0.8,0.702489382544388,0.5892879719872249,UP,0.6352388858795166,0.3647611141204834
300,7,0.01,0.8,0.7026080960974115,0.589969601521573,UP,0.6171834468841553,0.3828165531158447
250,3,0.03,1.0,0.7030790475048468,0.6095939356959493,UP,0.7204781174659729,0.2795218825340271
50,7,0.05,0.5,0.7034197540734567,0.5737314269694421,UP,0.5804160833358765,0.41958391666412354
300,9,0.01,0.5,0.7040124434112386,0.5798083741486502,UP,0.5502442717552185,0.4497557282447815
300,5,0.01,1.0,0.704111773442273,0.5946915351506455,UP,0.6745569109916687,0.3254430890083313
250,7,0.01,1.0,0.7048086410419224,0.5953704161788068,UP,0.5586783289909363,0.4413216710090637
150,3,0.05,1.0,0.7049540116513205,0.6082389221458138,UP,0.742592453956604,0.257407546043396
100,7,0.03,0.5,0.7052767981072492,0.5845632898519654,UP,0.6216517090797424,0.37834829092025757
150,5,0.03,0.5,0.7058428926327841,0.5865779448869539,UP,0.5937747955322266,0.40622520446777344
100,5,0.03,1.0,0.7062863392448234,0.5926603890785359,UP,0.7088378667831421,0.2911621332168579
50,7,0.05,0.8,0.706417713234956,0.5845577928395916,DOWN,0.43389543890953064,0.566104531288147
250,3,0.03,0.5,0.7075505383013523,0.583205527795643,UP,0.552032470703125,0.447967529296875
100,9,0.03,0.5,0.7076233555200946,0.5926933711527784,UP,0.6218026876449585,0.3781973123550415
250,3,0.03,0.8,0.7078407828257495,0.5879247129185288,UP,0.6680613160133362,0.3319386839866638
150,3,0.05,0.5,0.7084749266828198,0.5825293952736689,UP,0.5683960318565369,0.43160396814346313
50,9,0.05,0.5,0.7085382796946939,0.5791597266885448,UP,0.5749931335449219,0.4250068664550781
50,9,0.05,0.8,0.709063008945841,0.600125331882122,UP,0.5692530274391174,0.43074697256088257
150,3,0.05,0.8,0.7092531467755725,0.5892852234810381,UP,0.6615029573440552,0.3384970426559448
300,9,0.01,0.8,0.7094323206036052,0.5879384554494632,UP,0.6451373100280762,0.35486268997192383
300,3,0.03,1.0,0.7095670263827126,0.6068839085956782,UP,0.7559598088264465,0.24404019117355347
300,7,0.01,1.0,0.7117708679665568,0.5858990638587928,UP,0.5567565560340881,0.44324344396591187
200,9,0.01,1.0,0.712152512508662,0.5859128063897271,UP,0.69355309009552,0.30644690990448
300,3,0.03,0.8,0.7146396787271895,0.5818367717145732,UP,0.6879633069038391,0.3120366930961609
100,7,0.03,1.0,0.7147473406628881,0.5892824749748512,UP,0.6105014085769653,0.38949859142303467
100,7,0.03,0.8,0.7152557450419379,0.591997999087496,UP,0.5682934522628784,0.4317065477371216
150,5,0.03,0.8,0.7152696690820809,0.5791459841576104,UP,0.6804284453392029,0.3195715546607971
50,7,0.05,1.0,0.7161291285701125,0.5893017145181594,UP,0.6522290110588074,0.3477709889411926
200,3,0.05,1.0,0.716405569421804,0.6082361736396268,UP,0.7942832708358765,0.20571672916412354
200,5,0.03,0.5,0.7177618680546239,0.5920034960998698,UP,0.6450380086898804,0.35496199131011963
300,3,0.03,0.5,0.7178531167484659,0.5791459841576104,UP,0.5744971036911011,0.4255028963088989
200,3,0.05,0.8,0.7194913791995541,0.592679628621844,UP,0.6274092793464661,0.37259072065353394
100,5,0.05,0.5,0.7197708751953358,0.5940538817152877,UP,0.69004225730896,0.30995774269104004
100,5,0.05,0.8,0.7207054236783929,0.5865999329364491,UP,0.5412002801895142,0.45879971981048584
100,3,0.1,1.0,0.7209433794972623,0.5967391722598768,UP,0.7548579573631287,0.24514204263687134
50,5,0.1,0.8,0.7215069321592603,0.5825184012489212,UP,0.5474125742912292,0.45258742570877075
50,9,0.05,1.0,0.7217804455181569,0.5831807912399611,UP,0.6712624430656433,0.3287375569343567
100,9,0.03,0.8,0.7225573313764108,0.5791404871452367,UP,0.6164941191673279,0.3835058808326721
250,9,0.01,1.0,0.7229830928895383,0.5886200849838112,UP,0.6860358715057373,0.3139641284942627
150,5,0.03,1.0,0.7232966716925011,0.5933420186128839,UP,0.7728998064994812,0.2271001935005188
200,3,0.05,0.5,0.7239224833855005,0.5838816603176173,UP,0.569742739200592,0.43025726079940796
50,5,0.1,0.5,0.723961253805002,0.5703287763100755,UP,0.7486733794212341,0.25132662057876587
250,5,0.03,0.5,0.7242494408034333,0.5953896557221151,UP,0.6709311604499817,0.3290688395500183
100,5,0.05,1.0,0.7243881156740661,0.5953704161788068,UP,0.7200366854667664,0.27996331453323364
100,3,0.1,0.8,0.7271506983081509,0.5872705684460495,DOWN,0.4755733609199524,0.5244266390800476
150,7,0.03,0.5,0.7272423068727941,0.5642683201679887,UP,0.6598681807518005,0.34013181924819946
50,3,0.2,1.0,0.7276934493795973,0.5811853757482809,UP,0.715222954750061,0.28477704524993896
200,5,0.03,0.8,0.7279168458105558,0.5777992161260356,UP,0.6781765222549438,0.32182347774505615
100,9,0.03,1.0,0.7283379937111295,0.5737231814508815,UP,0.7026780247688293,0.29732197523117065
250,3,0.05,1.0,0.7302984747541262,0.6014748484198839,UP,0.8055678606033325,0.19443213939666748
100,3,0.1,0.5,0.7306401092960383,0.562894067074545,UP,0.7670779228210449,0.23292207717895508
50,5,0.1,1.0,0.7307180614421984,0.5804900036829983,UP,0.760308563709259,0.23969143629074097
150,9,0.03,0.5,0.7312402256484911,0.578472600141823,UP,0.6941778063774109,0.3058221936225891
250,3,0.05,0.5,0.7317053501715756,0.5859045608711665,UP,0.6266115307807922,0.37338846921920776
250,3,0.05,0.8,0.7319059037520192,0.595389655722115,UP,0.6383993029594421,0.36160069704055786
300,9,0.01,1.0,0.7321725063555763,0.5852394223739398,UP,0.7100106477737427,0.2899893522262573
150,7,0.03,0.8,0.7331918140001047,0.5831972822770825,UP,0.6189111471176147,0.38108885288238525
50,3,0.2,0.8,0.7345343692026257,0.5710104058444236,UP,0.6649280786514282,0.3350719213485718
300,5,0.03,0.5,0.737188269842269,0.5811716332173464,UP,0.6981392502784729,0.3018607497215271
150,7,0.03,1.0,0.73754014475292,0.5845467988148441,UP,0.6509716510772705,0.3490283489227295
200,5,0.03,1.0,0.7379119051158621,0.5899613560030125,UP,0.7789857983589172,0.22101420164108276
100,7,0.05,0.5,0.7408360372148648,0.5845577928395916,UP,0.5985612869262695,0.40143871307373047
250,5,0.03,0.8,0.7410337726559545,0.5791624751947316,UP,0.6906518340110779,0.3093481659889221
100,7,0.05,0.8,0.7425791270059454,0.5737286784632553,UP,0.5195353031158447,0.4804646968841553
150,5,0.05,0.8,0.7433832155043354,0.5771203350978743,UP,0.5555465221405029,0.44445347785949707
300,3,0.05,0.8,0.7442659278021003,0.5805064947201196,UP,0.6642532348632812,0.33574676513671875
300,3,0.05,1.0,0.7447243005884575,0.5825348922860426,UP,0.8205631375312805,0.17943686246871948
50,7,0.1,1.0,0.7454323194531051,0.5750864405195776,UP,0.6750288009643555,0.32497119903564453
150,3,0.1,1.0,0.7457237070952011,0.5805064947201196,UP,0.8445112705230713,0.1554887294769287
300,3,0.05,0.5,0.7461543112614669,0.574418553516164,UP,0.681860625743866,0.31813937425613403
200,7,0.03,0.5,0.746789927489283,0.574418553516164,UP,0.6716253161430359,0.3283746838569641
50,3,0.2,0.5,0.7469947055662557,0.5750836920133907,UP,0.8061863780021667,0.19381362199783325
150,9,0.03,0.8,0.7475939037272904,0.5703397703348231,UP,0.6878491640090942,0.31215083599090576
150,5,0.05,0.5,0.7479391042489375,0.5757708185601126,UP,0.7349849343299866,0.2650150656700134
150,5,0.05,1.0,0.7484529195073896,0.5811771302297202,UP,0.7633957862854004,0.2366042137145996
100,9,0.05,0.5,0.7496942509294661,0.5649362071714022,UP,0.6524938344955444,0.34750616550445557
100,9,0.05,0.8,0.7498612486972175,0.5920089931122435,UP,0.6785162687301636,0.3214837312698364
250,5,0.03,1.0,0.7518698581928347,0.5838789118114306,UP,0.8176429867744446,0.18235701322555542
200,9,0.03,0.5,0.7522383742314324,0.5791487326637973,UP,0.6858989000320435,0.31410109996795654
200,7,0.03,0.8,0.7528046328447683,0.5805009977077459,UP,0.6756722927093506,0.3243277072906494
50,7,0.1,0.8,0.7530570488552315,0.5710351424001056,UP,0.6859493851661682,0.3140506148338318
300,5,0.03,0.8,0.7538045910674045,0.5676599768026077,UP,0.7223113775253296,0.2776886224746704
100,7,0.05,1.0,0.7539144491840224,0.5635976846583882,UP,0.7272815704345703,0.2727184295654297
150,9,0.03,1.0,0.7560433369950355,0.5777909706074748,UP,0.7511364221572876,0.2488635778427124
200,7,0.03,1.0,0.7571742211296755,0.5804900036829983,UP,0.7116593718528748,0.28834062814712524
250,7,0.03,0.5,0.7572601985940386,0.5771368261349956,UP,0.7039347887039185,0.29606521129608154
50,7,0.1,0.5,0.7573404050285976,0.5500393036384724,UP,0.7157230377197266,0.28427696228027344
150,3,0.1,0.8,0.7594160869266838,0.5723901559502411,UP,0.6368445158004761,0.3631554841995239
50,9,0.1,1.0,0.7625311066208796,0.5744075594914165,UP,0.8567507266998291,0.1432492733001709
150,3,0.1,0.5,0.762731897168376,0.5676407372592996,UP,0.7933928966522217,0.20660710334777832
200,5,0.05,0.8,0.7631769096396454,0.5757735670662995,UP,0.5986050963401794,0.40139490365982056
300,5,0.03,1.0,0.7633157232388829,0.5784643546232623,UP,0.8320668339729309,0.1679331660270691
100,3,0.2,1.0,0.7662594250902949,0.5669783472682597,UP,0.7795909643173218,0.22040903568267822
200,5,0.05,0.5,0.7669398287871436,0.5683361093245821,UP,0.7441214323043823,0.2558785676956177
50,9,0.1,0.5,0.7683828247576815,0.5513970656947949,UP,0.5648513436317444,0.4351486563682556
250,9,0.03,0.5,0.7698235903369741,0.5730552944474678,UP,0.6747322082519531,0.3252677917480469
150,7,0.05,0.8,0.7699801567662304,0.5750864405195776,UP,0.5559234619140625,0.4440765380859375
200,9,0.03,0.8,0.7704741125082891,0.5750864405195776,UP,0.7065714001655579,0.29342859983444214
100,9,0.05,1.0,0.7705441697284322,0.5710213998691711,UP,0.7229076027870178,0.2770923972129822
250,7,0.03,0.8,0.7709882000008954,0.5791377386390496,UP,0.710058331489563,0.289941668510437
200,5,0.05,1.0,0.7712837267631608,0.5825403892984163,UP,0.7793257236480713,0.2206742763519287
200,3,0.1,1.0,0.7713352979088176,0.568338857830769,UP,0.8662989735603333,0.13370102643966675
100,5,0.1,0.8,0.7734687030926132,0.568998499315622,UP,0.6136518120765686,0.3863481879234314
300,7,0.03,0.5,0.7736187128101678,0.5784808456603835,UP,0.7185105681419373,0.28148943185806274
150,7,0.05,0.5,0.7748486005979033,0.575097434544325,UP,0.7239397168159485,0.2760602831840515
50,9,0.1,0.8,0.7750669443395343,0.5615527960553438,DOWN,0.41801324486732483,0.5819867849349976
200,3,0.1,0.8,0.7763380518604599,0.5710378909062924,UP,0.6181710958480835,0.3818289041519165
250,7,0.03,1.0,0.7776284274949637,0.5696663863190357,UP,0.7385179996490479,0.26148200035095215
100,5,0.1,1.0,0.7785667246709074,0.5737286784632553,UP,0.8732097148895264,0.12679028511047363
200,9,0.03,1.0,0.7812626910447804,0.5825321437798556,UP,0.7969034314155579,0.20309656858444214
100,5,0.1,0.5,0.78170018085363,0.5696691348252225,UP,0.8759343028068542,0.12406569719314575
50,5,0.2,1.0,0.7821524948851931,0.5547997163541615,UP,0.8514776825904846,0.14852231740951538
250,5,0.05,0.5,0.782403276633579,0.5690149903527433,UP,0.7641172409057617,0.23588275909423828
250,5,0.05,0.8,0.784102822826478,0.5723874074440541,UP,0.6334472894668579,0.3665527105331421
150,9,0.05,0.8,0.7845602583919521,0.5892962175057856,UP,0.6807268261909485,0.3192731738090515
300,9,0.03,0.5,0.7847489649823981,0.5730580429536547,UP,0.7110315561294556,0.28896844387054443
150,9,0.05,0.5,0.7867166649996707,0.5635976846583882,UP,0.7186979055404663,0.2813020944595337
300,7,0.03,0.8,0.7872204996733805,0.5784616061170754,UP,0.7334427833557129,0.2665572166442871
200,3,0.1,0.5,0.7881931578176197,0.5574932524173112,UP,0.8051799535751343,0.19482004642486572
150,7,0.05,1.0,0.7896027725875917,0.5635976846583882,UP,0.7583622932434082,0.2416377067565918
50,5,0.2,0.8,0.7897098614866874,0.5527685702820517,UP,0.7587239146232605,0.2412760853767395
250,5,0.05,1.0,0.791347260657339,0.5886338275147458,UP,0.8016341924667358,0.19836580753326416
250,9,0.03,0.8,0.793405867053148,0.5723819104316804,UP,0.731205403804779,0.26879459619522095
100,3,0.2,0.5,0.7938071786739478,0.5561354903609889,UP,0.7662885189056396,0.23371148109436035
100,3,0.2,0.8,0.7984041821835506,0.5629105581116662,UP,0.8530755043029785,0.14692449569702148
200,7,0.05,0.8,0.7987902418439488,0.5723736649131197,UP,0.6472375988960266,0.3527624011039734
300,7,0.03,1.0,0.7991437828634497,0.5717002808973324,UP,0.7665935754776001,0.2334064245223999
250,3,0.1,1.0,0.7991554064260905,0.5683361093245821,UP,0.8838003873825073,0.11619961261749268
250,3,0.1,0.8,0.8012992143579574,0.565626082224311,UP,0.6580142378807068,0.3419857621192932
100,7,0.1,1.0,0.8013981406671493,0.5737369239818159,UP,0.8232671618461609,0.1767328381538391
200,7,0.05,0.5,0.802527687837067,0.5717057779097061,UP,0.7252882122993469,0.2747117877006531
250,9,0.03,1.0,0.8034018578937593,0.5825293952736689,UP,0.8394399285316467,0.16056007146835327
300,5,0.05,0.8,0.804205548125934,0.5629133066178532,UP,0.6574376225471497,0.34256237745285034
300,5,0.05,1.0,0.8064660992132481,0.5845742838767131,UP,0.8457277417182922,0.15427225828170776
300,5,0.05,0.5,0.8071977954076663,0.5595436380327292,UP,0.7701058983802795,0.22989410161972046
150,9,0.05,1.0,0.8085790969345895,0.5629023125931055,UP,0.8023436665534973,0.19765633344650269
250,3,0.1,0.5,0.8120151211885499,0.5635949361522012,UP,0.8272327780723572,0.17276722192764282
100,7,0.1,0.8,0.8122023419304348,0.5608849090519302,UP,0.8459034562110901,0.1540965437889099
200,9,0.05,0.8,0.8124468963528019,0.590653979562108,UP,0.6877623200416565,0.3122376799583435
300,9,0.03,0.8,0.8127490153219085,0.5676489827778602,UP,0.7534970641136169,0.24650293588638306
200,9,0.05,0.5,0.8150172671465734,0.5588482659674467,UP,0.7131707668304443,0.28682923316955566
200,7,0.05,1.0,0.8152723156454261,0.567654479790234,UP,0.8267084956169128,0.17329150438308716
100,7,0.1,0.5,0.8160688805182822,0.5588647570045681,UP,0.7650507688522339,0.2349492311477661
150,5,0.1,0.8,0.8178733475136056,0.5642628231556149,UP,0.6306544542312622,0.3693455457687378
150,3,0.2,1.0,0.8180428101979924,0.5615720355986521,UP,0.7782395482063293,0.22176045179367065
50,5,0.2,0.5,0.8190621766040075,0.5588620084983812,UP,0.7256801128387451,0.2743198871612549
300,9,0.03,1.0,0.8190935790694631,0.5811771302297202,UP,0.8605539202690125,0.13944607973098755
300,3,0.1,0.8,0.8192799871600531,0.5669893412930073,UP,0.7199933528900146,0.28000664710998535
250,7,0.05,0.8,0.8232117074502642,0.5649307101590285,UP,0.6610625982284546,0.3389374017715454
150,5,0.1,1.0,0.8246477845941896,0.5717250174530143,UP,0.9037310481071472,0.09626895189285278
250,7,0.05,0.5,0.8248057653934819,0.5730635399660284,UP,0.7538648843765259,0.24613511562347412
300,3,0.1,1.0,0.8271459861581874,0.5629188036302271,UP,0.8953460454940796,0.10465395450592041
300,3,0.1,0.5,0.8301454854052014,0.5547942193417877,UP,0.8675369620323181,0.13246303796768188
100,9,0.1,1.0,0.8307348422619759,0.5696663863190357,UP,0.874980092048645,0.12501990795135498
150,5,0.1,0.5,0.832051146821622,0.5588455174612598,UP,0.9393151998519897,0.060684800148010254
250,9,0.05,0.5,0.8372340855938271,0.5581693849392854,UP,0.7426186203956604,0.2573813796043396
250,9,0.05,0.8,0.8378614004747122,0.5859155548959141,UP,0.7370981574058533,0.26290184259414673
200,9,0.05,1.0,0.8381338325164416,0.5635839421274537,UP,0.872024416923523,0.12797558307647705
100,9,0.1,0.8,0.8385578841010274,0.5710543819434137,UP,0.5350404381752014,0.4649595618247986
50,7,0.2,0.8,0.8401960778872821,0.5480356426282316,UP,0.6284424662590027,0.3715575337409973
150,3,0.2,0.5,0.8408152228667457,0.5662884722153511,UP,0.7291091680526733,0.27089083194732666
250,7,0.05,1.0,0.8439061863988365,0.5635894391398275,UP,0.8421772122383118,0.15782278776168823
50,9,0.2,0.8,0.8444444909238507,0.5710571304496006,UP,0.7763326168060303,0.22366738319396973
100,9,0.1,0.5,0.8471320301185005,0.558180378964033,UP,0.6093630790710449,0.3906369209289551
300,7,0.05,0.8,0.8473109926850205,0.5676352402469257,UP,0.7018531560897827,0.2981468439102173
150,7,0.1,1.0,0.8485684483580526,0.575759824535365,UP,0.8551446199417114,0.14485538005828857
50,7,0.2,1.0,0.8490934311803736,0.5737479180065633,UP,0.7494677305221558,0.25053226947784424
100,5,0.2,1.0,0.8496801670991222,0.569023235871304,UP,0.9211171269416809,0.07888287305831909
300,7,0.05,0.5,0.8498769053269172,0.5656178367057504,UP,0.7720136642456055,0.22798633575439453
150,3,0.2,0.8,0.8505538372414865,0.5480301456158578,UP,0.895599901676178,0.10440009832382202
50,7,0.2,0.5,0.8531532370835574,0.5405899393679535,UP,0.7010775208473206,0.29892247915267944
300,9,0.05,0.5,0.8567044229485054,0.557496000923498,UP,0.7712262868881226,0.22877371311187744
200,3,0.2,1.0,0.8571479496513513,0.5602225190608904,UP,0.8426185250282288,0.15738147497177124
150,7,0.1,0.8,0.8575222972613883,0.5649417041837762,UP,0.8859635591506958,0.1140364408493042
200,5,0.1,0.8,0.8587346082663777,0.5622399226020658,UP,0.6450504064559937,0.35494959354400635
50,9,0.2,0.5,0.8589517043600575,0.5521171743157595,UP,0.601068913936615,0.398931086063385
