feature,importance
itc_macd,0.02870863041084627
epi_adx,0.023681616638227578
itc_rsi,0.022984150522888866
hsi_macd,0.022970927838931482
auto_adx,0.022701654676834052
icici_macd,0.021134786035156738
inda_adx,0.02085769278819156
us10y_macd,0.02015825184230056
copper_macd,0.016801410786727537
itc_adx,0.015657190094615806
pharma_adx,0.015384467721866855
itc_wr,0.014093206526417634
us10y_rsi,0.013122406627688741
crude_adx,0.013067654977565622
it_macd,0.011637792384242512
natgas_macd,0.011428262581381996
energy_wr,0.0113848387368867
adx,0.011261929212579696
gold_rsi,0.011176010516942012
copper_rsi,0.011169649539464572
infy_macd,0.011168536500940525
hsi_rsi,0.011131789925829947
fmcg_adx,0.011061378541692117
tcs_adx,0.011052799664166281
rsi,0.011020552101488284
pcr_ret,0.010936605682996496
metal_adx,0.01088887238291832
crude_macd,0.010646770615344556
shanghai_macd,0.010508467437676819
fmcg_macd,0.010501880224697724
pcr,0.010090953367620208
energy_adx,0.010059754487276841
nikkei_rsi,0.009729247889330207
shanghai_rsi,0.009697158731083538
hdfc_rsi,0.00937142162373044
infra_rsi,0.009357396002566796
pe_ratio,0.00932942060190888
eem_adx,0.00929758234003083
gold_adx,0.009219224821123397
dxy_macd,0.009177309351103186
hdfc_macd,0.00881415541146743
it_adx,0.008799218313862787
macd_hist,0.008675623671083437
energy_macd,0.008672545753620036
auto_rsi,0.008617234479495398
rel_adx,0.008136720635398083
bn_rsi,0.007894871172955181
hdfc_adx,0.007884725445668712
eem_macd,0.007843565430300242
rel_wr,0.007831545350095786
atr5,0.0076112728621469585
vix,0.007344805837338774
infy_adx,0.007281856571256249
usvix_rsi,0.007218367133197384
metal_macd,0.00710873217803197
pharma_macd,0.0070628640604957745
metal_rsi,0.006865823754358502
nikkei_macd,0.006695601506210309
kc_width,0.006631667053480586
bn_macd,0.006494587337647097
dxy_rsi,0.006476387812863388
auto_macd,0.006279218479432076
fmcg_rsi,0.006223661019923734
yield_spread,0.006188655950549675
energy_rsi,0.0061597268505160065
inda_ret,0.006094960419321437
tcs_macd,0.006084169991226244
silver_macd,0.0060769332296697854
inda_rsi,0.006004485759634582
eem_wr,0.005773211961327312
inda_macd,0.005567895592847349
williams_r,0.005512704517487468
crude_wr,0.005435085596895733
pharma_rsi,0.00541305928001669
infra_adx,0.005381169022990926
pharma_ret,0.005309162689954999
atr10,0.005241749807222482
icici_adx,0.00519038631929444
crude_rsi,0.005025172709239856
ema_20_dist,0.005020415196032195
auto_wr,0.004935985466004894
eem_rsi,0.004923701690426142
usdinr_vel,0.004881806635117527
epi_wr,0.004863343954817869
infra_macd,0.004856306356761863
hsi_ret,0.004775116568521721
nifty_ret,0.004688374291209221
usvix_macd,0.004633674413436958
usvix_wr,0.004472434343625335
epi_rsi,0.004439419851453667
inda_wr,0.00443852538161461
infy_rsi,0.004424358558000515
metal_wr,0.004289889966570089
rel_macd,0.004093734603644376
icici_wr,0.003969132172240136
fmcg_wr,0.00393087752182599
ndx_macd,0.0039069589612761545
icici_rsi,0.003728429693944155
tcs_wr,0.0037140263634411965
natgas_ret,0.0036520551802431325
silver_rsi,0.003623613369941303
natgas_rsi,0.003554410398664494
gold_macd,0.003490498232124084
vix_ret,0.0034688946425295293
usvix_adx,0.003406030910178217
pharma_wr,0.0032196167873585176
silver_ret,0.0031629809796062864
copper_ret,0.003128398370840637
bank_nifty_ret,0.0030909614470713055
rel_rsi,0.0029254170155927108
it_wr,0.0028865927012314734
nikkei_ret,0.002852065383647325
itc_ret,0.0027961198108722614
epi_macd,0.0027883889635580126
ndx_rsi,0.002749824891192398
dxy_ret,0.0027222554962071364
shanghai_ret,0.0026736823349743305
it_ret,0.002571617130189015
hdfc_wr,0.002486533263870441
icici_ret,0.0024621107784535486
gold_ret,0.0024218732380651056
rel_ret,0.0022701936138983195
hdfc_ret,0.0022066936458789346
it_rsi,0.002165684859175683
bn_vs_nifty,0.002122367633301702
us10y_ret,0.0021130439381744776
energy_ret,0.0021076411557722063
metal_ret,0.0020889819932168765
epi_ret,0.002065171272128644
infy_wr,0.0020594593655555602
crude_ret,0.0019545896928540906
eem_ret,0.001906462679498042
sp500_ret,0.0017334238531228382
usdinr_ret,0.00168195601598595
ndx_ret,0.0016352777552373137
infra_wr,0.0015214822006205375
auto_ret,0.0014098989143799523
usvix_ret,0.0012547751809474474
tcs_ret,0.0012340571269022918
gold_wr,0.0011694227622271339
infra_ret,0.0010157932238416794
infy_ret,0.0008601234339141712
fmcg_ret,0.0007063809800475495
sp500_vix_ratio,0.0006104742923514595
tcs_rsi,0.0004329573727841983
