n_estimators,max_depth,learning_rate,subsample,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
300,5,0.01,0.5,0.7397184602980085,0.5141987829614605,UP,0.869729220867157,0.13027077913284302
150,3,0.03,0.8,0.7398871982378449,0.5223041277065915,UP,0.8898006677627563,0.11019933223724365
100,3,0.05,0.8,0.7400052244889571,0.5155455509930352,UP,0.8963156938552856,0.10368430614471436
150,7,0.01,0.8,0.7402312577730994,0.5202702331282948,UP,0.852655291557312,0.147344708442688
50,5,0.05,0.5,0.7405976867378726,0.5087704832423577,UP,0.8722962737083435,0.1277037262916565
200,5,0.01,1.0,0.7414685598859375,0.5277241819071334,UP,0.9045857191085815,0.09541428089141846
200,9,0.01,0.5,0.7428753724399139,0.5189317106152807,UP,0.8357279896736145,0.1642720103263855
250,3,0.03,0.5,0.7432317407689005,0.5385615418020305,UP,0.874413788318634,0.12558621168136597
250,7,0.01,0.5,0.7439707652134185,0.5175876910898927,UP,0.8648948073387146,0.1351051926612854
150,7,0.01,1.0,0.7442342935191982,0.5202702331282948,UP,0.8695905804634094,0.13040941953659058
50,5,0.05,0.8,0.745088399999187,0.5114942528735632,UP,0.8721727132797241,0.12782728672027588
300,3,0.03,0.5,0.7456214899953233,0.5412743174084885,UP,0.8817412853240967,0.11825871467590332
300,5,0.01,0.8,0.7463629279519749,0.5148831610019954,UP,0.9197986721992493,0.08020132780075073
200,3,0.03,0.8,0.7464241243078461,0.522999499771874,UP,0.9006519913673401,0.09934800863265991
50,7,0.03,1.0,0.7471756986570076,0.5229720147100051,UP,0.8696808815002441,0.13031911849975586
150,3,0.03,1.0,0.7476107586047437,0.5256930358350237,UP,0.9226440787315369,0.07735592126846313
250,5,0.01,1.0,0.7483111015643714,0.5250196518192363,UP,0.9232405424118042,0.0767594575881958
150,9,0.01,0.8,0.7487525047802395,0.5141877889367129,UP,0.8481292128562927,0.15187078714370728
50,5,0.05,1.0,0.7492038470474126,0.5067448341826216,UP,0.9070722460746765,0.09292775392532349
100,3,0.05,1.0,0.7493971855187946,0.5304369575135913,UP,0.9255176782608032,0.07448232173919678
50,9,0.03,0.8,0.7503722733201502,0.5202784786468554,UP,0.8333830833435059,0.16661691665649414
100,5,0.03,0.8,0.7506731692239607,0.506076947179208,UP,0.8899200558662415,0.11007994413375854
150,3,0.05,0.5,0.7507935265424841,0.5392376743240049,UP,0.8627546429634094,0.13724535703659058
250,3,0.03,0.8,0.7514697878955232,0.5263939049126799,UP,0.9072595238685608,0.09274047613143921
200,7,0.01,0.8,0.7516906565195601,0.5128437694113249,UP,0.8766481280326843,0.12335187196731567
250,9,0.01,0.5,0.7520342479278775,0.5182610751056801,UP,0.8572006821632385,0.14279931783676147
100,3,0.1,0.8,0.7526610417247225,0.5459935025313741,UP,0.8864877223968506,0.11351227760314941
50,3,0.1,1.0,0.7527036044348421,0.5250196518192362,UP,0.9391670227050781,0.060832977294921875
300,7,0.01,0.5,0.7530833933359012,0.5155592935239697,UP,0.8803291320800781,0.11967086791992188
300,5,0.01,1.0,0.7537870149903867,0.5162244320211965,UP,0.9360112547874451,0.06398874521255493
100,5,0.03,1.0,0.7554386098298247,0.5114887558611895,UP,0.9363194704055786,0.06368052959442139
200,3,0.05,0.5,0.7566910587790794,0.532470852091888,UP,0.8941687345504761,0.10583126544952393
200,3,0.03,1.0,0.7568597496068498,0.5270590434099067,UP,0.9398461580276489,0.060153841972351074
50,7,0.05,0.5,0.7569678657877356,0.522317870237526,UP,0.8555376529693604,0.14446234703063965
150,9,0.01,1.0,0.7570712287596795,0.5284058114414815,UP,0.887622058391571,0.11237794160842896
50,9,0.03,1.0,0.7571648259757859,0.5290682014325214,UP,0.8927367329597473,0.10726326704025269
150,5,0.03,0.5,0.7587899231868036,0.5189536986647757,UP,0.870582640171051,0.12941735982894897
200,7,0.01,1.0,0.7589867114703989,0.5236618897629138,UP,0.8961584568023682,0.10384154319763184
100,7,0.03,0.5,0.7610166254470009,0.5162354260459441,UP,0.8418472409248352,0.1581527590751648
150,3,0.05,1.0,0.7616475884125737,0.5338203686296498,UP,0.9431495666503906,0.056850433349609375
250,7,0.01,0.8,0.7619426212268786,0.5101447363358015,UP,0.8949484825134277,0.10505151748657227
300,3,0.03,0.8,0.7625226893436073,0.5189509501585888,UP,0.9144962430000305,0.08550375699996948
200,9,0.01,0.8,0.7626134223699212,0.515551048005409,UP,0.8775463104248047,0.12245368957519531
150,3,0.05,0.8,0.7631714675882134,0.5094658553076403,UP,0.9177300333976746,0.08226996660232544
250,3,0.05,0.5,0.7634407528902049,0.5412798144208623,UP,0.8833471536636353,0.11665284633636475
250,3,0.03,1.0,0.7635174643038513,0.5345047466701848,UP,0.9457300901412964,0.05426990985870361
300,9,0.01,0.5,0.763765109400406,0.5229967512656871,UP,0.8761778473854065,0.1238221526145935
100,5,0.05,0.5,0.7672125901452457,0.5365276472237339,UP,0.9059324264526367,0.09406757354736328
100,7,0.03,0.8,0.7675243309239453,0.5175931881022664,UP,0.9125677347183228,0.08743226528167725
150,5,0.03,1.0,0.7694950091388587,0.5202949696839768,UP,0.9530302882194519,0.046969711780548096
50,9,0.05,0.5,0.7696270230475216,0.5358487661955728,UP,0.8463534712791443,0.1536465287208557
100,3,0.1,0.5,0.7697950037141249,0.5256957843412106,UP,0.7183197736740112,0.28168022632598877
200,5,0.03,0.5,0.7698215550168136,0.5277516669690022,UP,0.8979419469833374,0.1020580530166626
250,7,0.01,1.0,0.7698737949513198,0.5189207165905331,UP,0.9189976453781128,0.08100235462188721
100,5,0.05,0.8,0.7699017535309972,0.5257122753783319,UP,0.9259461164474487,0.07405388355255127
50,5,0.1,0.5,0.7706857325966748,0.5196050946310681,UP,0.9054758548736572,0.09452414512634277
100,9,0.03,0.5,0.7707306608724055,0.5216362407031778,UP,0.8505980372428894,0.1494019627571106
300,3,0.03,1.0,0.7717913578155918,0.5290956864943902,UP,0.9422393441200256,0.057760655879974365
50,7,0.05,0.8,0.7719657465157806,0.5128520149298856,UP,0.8930834531784058,0.10691654682159424
150,5,0.03,0.8,0.7719679407711612,0.5135308959580468,UP,0.9203898310661316,0.07961016893386841
200,3,0.05,0.8,0.773501922726657,0.5108208688577758,UP,0.929010272026062,0.07098972797393799
300,7,0.01,0.8,0.7738719671197823,0.5115052468983108,UP,0.9091211557388306,0.09087884426116943
100,5,0.05,1.0,0.7739645205649115,0.5175904395960796,UP,0.9556201100349426,0.04437988996505737
300,3,0.05,0.5,0.7745781930643431,0.537893654798617,UP,0.9047443866729736,0.09525561332702637
200,3,0.05,1.0,0.7757824458160281,0.5317974680761006,UP,0.9455627202987671,0.05443727970123291
250,9,0.01,0.8,0.7766615173453878,0.5114970013797501,UP,0.8931716084480286,0.10682839155197144
200,9,0.01,1.0,0.7769757561155307,0.5236728837876613,UP,0.9151571989059448,0.08484280109405518
50,7,0.05,1.0,0.7778708248524066,0.5196023461248812,UP,0.9292701482772827,0.07072985172271729
50,3,0.2,0.8,0.7787841766217701,0.5412688203961147,UP,0.9711998701095581,0.028800129890441895
150,3,0.1,0.8,0.7791436741666994,0.5460072450623087,UP,0.9207218289375305,0.07927817106246948
300,7,0.01,1.0,0.779225547998594,0.5169033130493577,UP,0.9315412640571594,0.06845873594284058
250,5,0.03,0.5,0.7799248747788745,0.5318194561255957,UP,0.9213898777961731,0.0786101222038269
50,9,0.05,0.8,0.781077575627885,0.5142042799738343,UP,0.8935956954956055,0.10640430450439453
50,5,0.1,1.0,0.781443375407633,0.5155592935239698,UP,0.9520312547683716,0.04796874523162842
50,3,0.2,1.0,0.7823799873538215,0.5351753821797853,UP,0.9598918557167053,0.04010814428329468
200,5,0.03,1.0,0.7832528064028962,0.5304479515383389,UP,0.9630794525146484,0.03692054748535156
200,5,0.03,0.8,0.7833064225062193,0.5250416398687313,UP,0.9362478852272034,0.06375211477279663
250,3,0.05,0.8,0.7835311657700789,0.5203032152025374,UP,0.9199592471122742,0.08004075288772583
100,3,0.1,1.0,0.7843418931801281,0.5223288642622735,UP,0.9462863206863403,0.05371367931365967
100,7,0.03,1.0,0.7850841501564293,0.5162271805273834,UP,0.9468454122543335,0.053154587745666504
250,3,0.05,1.0,0.785350225142488,0.5290956864943902,UP,0.9498125910758972,0.05018740892410278
150,7,0.03,0.5,0.7854660828650034,0.5209683536997641,UP,0.8865899443626404,0.11341005563735962
100,7,0.05,0.5,0.7867827578305051,0.5142015314676472,UP,0.8995387554168701,0.10046124458312988
50,5,0.1,0.8,0.7880027223175764,0.5223316127684604,UP,0.8935032486915588,0.10649675130844116
300,9,0.01,0.8,0.7896456122845903,0.5148804124958085,UP,0.9072379469871521,0.0927620530128479
100,9,0.03,0.8,0.793551011606282,0.5189454531462151,UP,0.9023145437240601,0.09768545627593994
300,5,0.03,0.5,0.7935835883526471,0.5399275493769137,UP,0.9341524839401245,0.06584751605987549
50,3,0.2,0.5,0.7941478760320267,0.5223371097808341,UP,0.8448575139045715,0.15514248609542847
150,3,0.1,0.5,0.7947372814501441,0.5358625087265071,UP,0.836185097694397,0.16381490230560303
250,9,0.01,1.0,0.7951218307691853,0.5196160886558155,UP,0.9280660152435303,0.07193398475646973
300,3,0.05,1.0,0.7964531210156989,0.531129581072687,UP,0.9586647748947144,0.041335225105285645
200,3,0.1,0.8,0.797138045843655,0.5426375764771847,UP,0.934973955154419,0.06502604484558105
300,3,0.05,0.8,0.7976599128271383,0.5230049967842477,UP,0.9278402924537659,0.07215970754623413
150,5,0.05,0.5,0.7980906610404492,0.5324763491042618,UP,0.9416894316673279,0.05831056833267212
250,5,0.03,1.0,0.7991425354569319,0.525712275378332,UP,0.9680138826370239,0.031986117362976074
150,3,0.1,1.0,0.7993364201837104,0.5297745675225515,UP,0.9580366015434265,0.041963398456573486
250,5,0.03,0.8,0.8002150905477065,0.5291094290253248,UP,0.9494351744651794,0.05056482553482056
150,9,0.03,0.5,0.8017219388470253,0.5304479515383389,UP,0.8979008197784424,0.10209918022155762
150,5,0.05,1.0,0.8017374730204915,0.5209765992183248,UP,0.9659472107887268,0.03405278921127319
150,7,0.03,0.8,0.801922705112458,0.523683877812409,UP,0.9364398121833801,0.06356018781661987
50,9,0.05,1.0,0.8023411692661474,0.5277324274256942,UP,0.9448763132095337,0.05512368679046631
200,7,0.03,0.5,0.8035745153984525,0.5243572618281963,UP,0.9159795045852661,0.08402049541473389
150,5,0.05,0.8,0.8039587220415739,0.5284223024786029,UP,0.9336732625961304,0.06632673740386963
100,9,0.03,1.0,0.8058360626728117,0.5169115585679184,UP,0.943482518196106,0.05651748180389404
300,9,0.01,1.0,0.8086443799148625,0.5209683536997641,UP,0.9367269277572632,0.06327307224273682
150,7,0.03,1.0,0.8098703395903599,0.5230022482780609,UP,0.9647037982940674,0.03529620170593262
200,3,0.1,0.5,0.8138797236786702,0.5460099935684956,UP,0.8665236830711365,0.13347631692886353
50,7,0.1,0.8,0.8152948391623934,0.5263801623817456,UP,0.9272952675819397,0.0727047324180603
300,5,0.03,1.0,0.8164582964325086,0.5277406729442548,UP,0.9681086540222168,0.0318913459777832
200,9,0.03,0.5,0.8175843694338699,0.5324790976104486,UP,0.9203391671180725,0.07966083288192749
200,3,0.1,1.0,0.8177121456985065,0.5297773160287383,UP,0.9671268463134766,0.03287315368652344
200,5,0.05,0.5,0.817865061705726,0.5385615418020305,UP,0.9606354832649231,0.039364516735076904
50,7,0.1,0.5,0.818432142493342,0.5311103415293787,UP,0.8155589699745178,0.18444103002548218
100,7,0.05,0.8,0.8185688897510316,0.5202949696839768,UP,0.9061192274093628,0.09388077259063721
100,7,0.05,1.0,0.819119972241871,0.5304397060197782,UP,0.9578754901885986,0.04212450981140137
300,5,0.03,0.8,0.8193450913659039,0.5304561970568996,UP,0.9588294625282288,0.04117053747177124
100,3,0.2,0.8,0.8216200524086007,0.5466861260904698,UP,0.9748708605766296,0.02512913942337036
50,7,0.1,1.0,0.8221299076746726,0.5257012813535843,UP,0.9517765045166016,0.04822349548339844
250,3,0.1,0.8,0.8243724634992783,0.5473760011433786,UP,0.9319990277290344,0.06800097227096558
250,7,0.03,0.5,0.8246072812443112,0.5297663220039909,UP,0.929114818572998,0.07088518142700195
100,9,0.05,0.5,0.8246909477540788,0.5270617919160937,UP,0.8907129168510437,0.1092870831489563
200,7,0.03,0.8,0.8254751996179852,0.5189454531462151,UP,0.955634593963623,0.04436540603637695
100,5,0.1,0.5,0.8266376326829442,0.5155702875487173,UP,0.9139767289161682,0.08602327108383179
150,7,0.05,0.5,0.8278865051897027,0.5209628566873904,UP,0.9331474900245667,0.06685250997543335
200,5,0.05,0.8,0.8296663829632904,0.5284332965033504,UP,0.9505003094673157,0.049499690532684326
250,3,0.1,0.5,0.829894460905805,0.5433054634805984,UP,0.897485077381134,0.10251492261886597
200,7,0.03,1.0,0.8304981272351398,0.5304507000445259,UP,0.9761105179786682,0.023889482021331787
200,5,0.05,1.0,0.8319263550755247,0.5297773160287383,UP,0.9705955386161804,0.02940446138381958
150,9,0.03,0.8,0.834193688193436,0.5196188371620024,UP,0.9269338846206665,0.0730661153793335
100,5,0.1,1.0,0.8352468143790506,0.5372175222766427,UP,0.9705833196640015,0.029416680335998535
250,5,0.05,0.5,0.8365488368050014,0.5385725358267782,UP,0.9699332118034363,0.03006678819656372
250,9,0.03,0.5,0.8380656026732595,0.5270645404222806,UP,0.9371302723884583,0.06286972761154175
100,9,0.05,0.8,0.8383052431610544,0.5196160886558155,UP,0.9334243535995483,0.06657564640045166
100,3,0.2,1.0,0.8388225344276768,0.5446687225492944,UP,0.9805132746696472,0.019486725330352783
50,9,0.1,0.5,0.8393294725995246,0.5331332420829279,UP,0.8786720037460327,0.12132799625396729
150,9,0.03,1.0,0.8403911646280449,0.5115079954044977,UP,0.9647327661514282,0.03526723384857178
300,7,0.03,0.5,0.8413518671767846,0.5277406729442548,UP,0.9168792366981506,0.08312076330184937
250,3,0.1,1.0,0.8417886437649932,0.546020987593243,UP,0.9743632674217224,0.025636732578277588
50,5,0.2,0.5,0.8424452008275104,0.5622536651330002,UP,0.7628039121627808,0.23719608783721924
200,7,0.05,0.5,0.8449514220658499,0.5236811293062221,UP,0.9553954601287842,0.04460453987121582
100,3,0.2,0.5,0.8464629524689284,0.5297800645349253,UP,0.9262301325798035,0.07376986742019653
250,7,0.03,0.8,0.8464927811148614,0.5189482016524019,UP,0.9607089757919312,0.03929102420806885
50,5,0.2,0.8,0.8482483444022297,0.5284085599476684,UP,0.886786937713623,0.11321306228637695
300,3,0.1,0.5,0.8486132490392629,0.5439870930149463,UP,0.8969393968582153,0.10306060314178467
150,7,0.05,1.0,0.8523831364740563,0.528416805466229,UP,0.9704617261886597,0.029538273811340332
250,5,0.05,1.0,0.8525337303460031,0.5318057135946613,UP,0.976375162601471,0.023624837398529053
100,5,0.1,0.8,0.8525815595624042,0.5277406729442548,UP,0.9436107277870178,0.05638927221298218
250,7,0.03,1.0,0.8528590339917113,0.5223288642622735,UP,0.9824866056442261,0.017513394355773926
50,5,0.2,1.0,0.8531196982472874,0.5331607271447968,UP,0.9763432145118713,0.023656785488128662
300,3,0.1,0.8,0.8553006123447017,0.5439870930149464,UP,0.9546234011650085,0.045376598834991455
250,5,0.05,0.8,0.8557668656603896,0.5331717211695444,UP,0.9565445780754089,0.043455421924591064
150,9,0.05,0.5,0.8616569674797069,0.5331524816262361,UP,0.939499020576477,0.06050097942352295
300,5,0.05,0.5,0.8620349581979804,0.5338368596667712,UP,0.9754725098609924,0.02452749013900757
300,9,0.03,0.5,0.8625807266012054,0.5372147737704557,UP,0.9398706555366516,0.06012934446334839
200,9,0.03,0.8,0.8635050427991398,0.5142070284800211,UP,0.9439274668693542,0.05607253313064575
150,7,0.05,0.8,0.8647386208153395,0.520289472671603,UP,0.9308897852897644,0.0691102147102356
50,9,0.1,0.8,0.8651893574992107,0.5291011835067642,UP,0.9444399476051331,0.05556005239486694
100,9,0.05,1.0,0.8658096517554122,0.514894155026743,UP,0.9671921133995056,0.032807886600494385
300,3,0.1,1.0,0.866404480143048,0.5453393580588949,UP,0.9775059223175049,0.022494077682495117
200,9,0.03,1.0,0.8690235344557603,0.5189454531462151,UP,0.9721031785011292,0.02789682149887085
50,9,0.1,1.0,0.8707002337277391,0.5108291143763365,UP,0.9641158580780029,0.03588414192199707
300,7,0.03,0.8,0.8708892401377627,0.5284223024786029,UP,0.9664398431777954,0.03356015682220459
150,5,0.1,0.5,0.8735149666917451,0.5338368596667712,UP,0.9674028158187866,0.03259718418121338
300,7,0.03,1.0,0.8741318499091543,0.5250361428563576,UP,0.9844356179237366,0.015564382076263428
250,7,0.05,0.5,0.8750675699765331,0.5372120252642688,UP,0.9715273380279541,0.0284726619720459
100,7,0.1,0.5,0.8777273851673089,0.5236728837876615,UP,0.9371596574783325,0.06284034252166748
300,5,0.05,1.0,0.8778802110539642,0.5385697873205912,UP,0.9790438413619995,0.02095615863800049
150,3,0.2,0.8,0.8786844471066999,0.5426403249833716,UP,0.9687055945396423,0.031294405460357666
150,3,0.2,1.0,0.8791947409715085,0.5392651593858737,UP,0.9869023561477661,0.013097643852233887
200,9,0.05,0.5,0.8816987226446532,0.5453283640341474,UP,0.9630304574966431,0.036969542503356934
300,5,0.05,0.8,0.8850736543929344,0.5311378265912476,UP,0.965293288230896,0.034706711769104004
200,7,0.05,1.0,0.8874982820939868,0.5182610751056801,UP,0.9760052561759949,0.023994743824005127
150,9,0.05,0.8,0.8877668750329737,0.5250333943501707,UP,0.9589006900787354,0.04109930992126465
150,3,0.2,0.5,0.8883691205023512,0.5324900916351963,UP,0.9092581272125244,0.09074187278747559
200,7,0.05,0.8,0.8964093350739505,0.525709526872145,UP,0.9507108926773071,0.04928910732269287
150,5,0.1,1.0,0.8975011528738621,0.5351891247107198,UP,0.971671462059021,0.028328537940979004
100,7,0.1,0.8,0.8980623290950698,0.527735175931881,UP,0.9489607214927673,0.051039278507232666
250,9,0.03,0.8,0.8981191197472024,0.518948201652402,UP,0.9517320394515991,0.04826796054840088
250,9,0.03,1.0,0.904096652218318,0.518263823611867,UP,0.9793545007705688,0.020645499229431152
300,7,0.05,0.5,0.9056187466811231,0.5311213355541263,UP,0.9782059192657471,0.02179408073425293
100,7,0.1,1.0,0.906441430290907,0.5372147737704558,UP,0.9687739610671997,0.031226038932800293
200,5,0.1,0.5,0.9069335848612168,0.535180879192159,UP,0.9705434441566467,0.02945655584335327
150,5,0.1,0.8,0.9089097942825992,0.5304507000445259,UP,0.9723845720291138,0.02761542797088623
200,3,0.2,0.8,0.9101122919104695,0.543313708999159,UP,0.9749782085418701,0.025021791458129883
50,7,0.2,1.0,0.9107279982459885,0.529763573497804,UP,0.9831505417823792,0.01684945821762085
100,9,0.1,0.5,0.9118495151225608,0.5365194017051732,UP,0.9402341246604919,0.05976587533950806
200,3,0.2,0.5,0.9170917252606219,0.5446687225492944,UP,0.9617764949798584,0.0382235050201416
250,9,0.05,0.5,0.9171947702352767,0.5412688203961147,UP,0.9674312472343445,0.03256875276565552
150,9,0.05,1.0,0.9185907883947411,0.5230077452904346,UP,0.975343644618988,0.024656355381011963
200,3,0.2,1.0,0.9234694140863695,0.5466971201152174,UP,0.9846680760383606,0.015331923961639404
200,9,0.05,0.8,0.9246975935895804,0.5324736005980749,UP,0.9640128016471863,0.03598719835281372
300,9,0.03,0.8,0.9259525648270747,0.523683877812409,UP,0.9633317589759827,0.036668241024017334
250,7,0.05,1.0,0.9269320729835869,0.5270645404222805,UP,0.9809056520462036,0.019094347953796387
250,7,0.05,0.8,0.9290101152683098,0.5250333943501707,UP,0.9608796238899231,0.039120376110076904
300,9,0.03,1.0,0.9334503269268596,0.5155565450177829,UP,0.9846889972686768,0.015311002731323242
250,5,0.1,0.5,0.9365119459089399,0.5433027149744114,UP,0.9758443832397461,0.024155616760253906
200,5,0.1,1.0,0.9419811868062083,0.5419504499304627,UP,0.9739718437194824,0.026028156280517578
150,7,0.1,0.5,0.9423254320916669,0.5230022482780609,UP,0.958543062210083,0.04145693778991699
50,7,0.2,0.5,0.9434277880519218,0.5229830087347527,UP,0.9804294109344482,0.019570589065551758
300,9,0.05,0.5,0.9450753891812291,0.5385642903082175,UP,0.9774986505508423,0.022501349449157715
250,3,0.2,0.8,0.9468299445464444,0.540600933392701,UP,0.9872195720672607,0.012780427932739258
100,5,0.2,1.0,0.9511629469270483,0.5324818461166356,UP,0.9710303544998169,0.028969645500183105
200,5,0.1,0.8,0.9530167024601567,0.5385697873205912,UP,0.9774383902549744,0.022561609745025635
100,5,0.2,0.5,0.9564207542526729,0.5426238339462502,UP,0.8922089338302612,0.10779106616973877
100,5,0.2,0.8,0.9567837158960172,0.5311185870479395,UP,0.8854690790176392,0.11453092098236084
50,7,0.2,0.8,0.957353067829708,0.5162381745521308,UP,0.9239571690559387,0.07604283094406128
300,7,0.05,1.0,0.9586792406619358,0.528419553972416,UP,0.9841935038566589,0.015806496143341064
