n_estimators,max_depth,learning_rate,subsample,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
100,5,0.05,0.8,0.7174765665872423,0.5534749363720818,UP,0.8119831681251526,0.1880168318748474
100,9,0.03,0.5,0.719078889160944,0.5528043008624812,UP,0.6919069886207581,0.30809301137924194
250,9,0.01,0.8,0.7192153940176799,0.5527988038501075,UP,0.7338712215423584,0.2661287784576416
50,7,0.05,0.5,0.7197251925682537,0.5338588477162662,UP,0.7404071688652039,0.25959283113479614
200,5,0.03,0.5,0.7202896606732977,0.5663269513019674,UP,0.8060241937637329,0.1939758062362671
250,3,0.05,0.8,0.7208880472371307,0.5474034862052475,UP,0.873592734336853,0.12640726566314697
50,7,0.03,1.0,0.7209849585617053,0.5331717211695444,UP,0.6055396199226379,0.39446038007736206
50,3,0.2,0.8,0.721986021813466,0.5514465388061588,UP,0.8516982793807983,0.14830172061920166
50,9,0.05,0.8,0.722121470843596,0.5446742195616682,UP,0.7591119408607483,0.2408880591392517
100,3,0.1,1.0,0.7221815369611932,0.5609426276818549,UP,0.7303856015205383,0.26961439847946167
100,3,0.1,0.8,0.7223967073720194,0.5386082664072077,UP,0.7959953546524048,0.20400464534759521
50,9,0.05,0.5,0.7231760991330124,0.5304781851063947,UP,0.7208131551742554,0.27918684482574463
200,7,0.01,1.0,0.7236260278099169,0.5413045509765443,UP,0.6899213790893555,0.31007862091064453
100,7,0.03,0.8,0.7246667894036726,0.5379266368728596,UP,0.7764793634414673,0.22352063655853271
250,3,0.05,0.5,0.725153960277516,0.5480631276901003,UP,0.821550726890564,0.17844927310943604
150,7,0.03,0.5,0.7251761784295647,0.5507704062841845,UP,0.7483892440795898,0.25161075592041016
50,5,0.1,0.8,0.7258704383606643,0.5528043008624812,UP,0.8465362787246704,0.1534637212753296
250,3,0.05,1.0,0.7264787365718212,0.5534804333844555,UP,0.7523708939552307,0.2476291060447693
300,9,0.01,0.8,0.7265530490923252,0.5500915252560233,UP,0.7495493292808533,0.25045067071914673
150,5,0.03,1.0,0.7266061187318794,0.5487227691749536,UP,0.8377352952957153,0.16226470470428467
100,5,0.05,1.0,0.7287909146747898,0.5554978369256309,UP,0.8552852869033813,0.14471471309661865
100,5,0.05,0.5,0.7290878417663711,0.5473924921804999,UP,0.8362900614738464,0.16370993852615356
200,5,0.03,0.8,0.729841510044348,0.5602445071103855,UP,0.8051212430000305,0.19487875699996948
150,5,0.05,0.8,0.7301934514724029,0.5622784016886823,UP,0.8546492457389832,0.14535075426101685
200,9,0.01,1.0,0.7312413942193315,0.5399632799573433,UP,0.565673291683197,0.434326708316803
250,5,0.03,0.5,0.7316474664823964,0.5555005854318177,UP,0.8100646138191223,0.18993538618087769
300,3,0.05,0.8,0.7317687347145898,0.5568858325500091,UP,0.8977105021476746,0.10228949785232544
100,3,0.1,0.5,0.732126375812336,0.5433219545177196,UP,0.8078403472900391,0.19215965270996094
150,3,0.1,0.8,0.7325258964149358,0.5446824650802289,UP,0.8010165095329285,0.19898349046707153
100,9,0.03,0.8,0.7328177454362259,0.5412990539641704,UP,0.7719098329544067,0.22809016704559326
250,7,0.01,1.0,0.7335825523998666,0.5392651593858737,UP,0.7391520738601685,0.26084792613983154
300,3,0.05,0.5,0.7356333715377036,0.5507814003089321,UP,0.8231419920921326,0.17685800790786743
50,3,0.2,1.0,0.7367331909567301,0.5460484726551119,UP,0.7773157954216003,0.22268420457839966
50,5,0.1,1.0,0.7374542997572681,0.5514410417937851,UP,0.8731392025947571,0.12686079740524292
300,3,0.05,1.0,0.7381734082098896,0.5534804333844555,UP,0.7529863715171814,0.2470136284828186
200,5,0.03,1.0,0.7389826559190343,0.5561602269166709,UP,0.8774222731590271,0.1225777268409729
50,5,0.1,0.5,0.7391840197730933,0.5507786518027452,UP,0.8028172254562378,0.1971827745437622
300,7,0.01,1.0,0.7407418479314439,0.5460292331118038,UP,0.7786582112312317,0.2213417887687683
200,7,0.03,0.5,0.7407906052442605,0.5494236382526098,UP,0.8004085421562195,0.19959145784378052
100,7,0.05,0.8,0.7407914363588833,0.5433356970486541,UP,0.7185090780258179,0.28149092197418213
250,5,0.03,0.8,0.7418493661327066,0.5602472556165724,UP,0.8216124176979065,0.1783875823020935
150,9,0.03,0.5,0.7424758765448097,0.5460374786303643,UP,0.738280713558197,0.261719286441803
50,7,0.05,1.0,0.742580183511318,0.5318194561255957,UP,0.7081536650657654,0.2918463349342346
150,7,0.03,0.8,0.7448963930393919,0.5372422588323246,UP,0.8144834637641907,0.18551653623580933
300,5,0.03,0.5,0.7458734633179537,0.5467136111523386,UP,0.810232937335968,0.18976706266403198
100,7,0.05,0.5,0.7460365074496248,0.5440063325582546,UP,0.8009782433509827,0.19902175664901733
250,9,0.01,1.0,0.7463972544008467,0.5358982393069367,UP,0.6010682582855225,0.39893174171447754
50,7,0.1,0.5,0.7464545658268525,0.5345294832258668,UP,0.7164589762687683,0.2835410237312317
100,7,0.03,1.0,0.7465501904393373,0.5358899937883761,UP,0.765555202960968,0.23444479703903198
150,5,0.05,1.0,0.7495727707705725,0.5656425732614324,UP,0.8896490931510925,0.11035090684890747
150,5,0.05,0.5,0.7500364322170993,0.5413182935074787,UP,0.8645522594451904,0.13544774055480957
200,5,0.05,0.8,0.7502248328018779,0.5615995206605211,UP,0.8970884084701538,0.10291159152984619
150,3,0.1,1.0,0.7506507630708524,0.5548519379717123,UP,0.8098570108413696,0.19014298915863037
150,3,0.1,0.5,0.7507786685556331,0.548733763199701,UP,0.8129969835281372,0.1870030164718628
50,3,0.2,0.5,0.7512835906326618,0.5318277016441564,UP,0.7348514199256897,0.2651485800743103
200,3,0.1,0.8,0.7518267712700236,0.5419861805108923,UP,0.8127979636192322,0.18720203638076782
250,5,0.03,1.0,0.7523610918163381,0.5581996185073413,UP,0.8922303915023804,0.10776960849761963
300,5,0.03,0.8,0.7532484948335619,0.5480658761962873,UP,0.841920018196106,0.15807998180389404
50,9,0.05,1.0,0.7552297617798831,0.5419751864861447,UP,0.5945793390274048,0.4054206609725952
300,9,0.01,1.0,0.7556656778015963,0.5392789019168083,UP,0.6169534921646118,0.3830465078353882
150,9,0.03,0.8,0.7575279016464981,0.5446742195616682,UP,0.8348265290260315,0.1651734709739685
50,7,0.1,0.8,0.7578276792155793,0.5345377287444274,UP,0.8414809107780457,0.15851908922195435
100,9,0.03,1.0,0.7593594562822273,0.5440090810644415,UP,0.7016366720199585,0.2983633279800415
250,7,0.03,0.5,0.7606740313848829,0.5480658761962873,UP,0.8449112176895142,0.15508878231048584
100,9,0.05,0.5,0.7612378513082726,0.5413018024703574,UP,0.8005056977272034,0.19949430227279663
200,9,0.03,0.5,0.7622841744336638,0.550102519280771,UP,0.8185195922851562,0.18148040771484375
50,9,0.1,0.5,0.7630813050945049,0.5399385434016611,UP,0.8431083559989929,0.15689164400100708
300,5,0.03,1.0,0.7632562228272661,0.5575262344915538,UP,0.8995381593704224,0.10046184062957764
200,7,0.03,0.8,0.7641549880465588,0.5352138612664017,UP,0.8509200215339661,0.14907997846603394
100,3,0.2,0.8,0.7651452595585972,0.5514547843247195,UP,0.8914654850959778,0.10853451490402222
150,7,0.03,1.0,0.765589484732642,0.54536134610839,UP,0.8300204277038574,0.16997957229614258
150,7,0.05,0.8,0.7658573172570016,0.5426485705019323,UP,0.773009717464447,0.22699028253555298
50,7,0.1,1.0,0.7663439673421454,0.5473952406866868,UP,0.7608394026756287,0.23916059732437134
100,9,0.05,0.8,0.7673747044456491,0.540625669948383,UP,0.7928196787834167,0.20718032121658325
200,3,0.1,0.5,0.7687256437968332,0.5473979891928736,UP,0.892218291759491,0.10778170824050903
50,9,0.1,0.8,0.770174144979999,0.5568803355376354,UP,0.8114888668060303,0.18851113319396973
200,5,0.05,1.0,0.7710361277609472,0.5527905583315468,UP,0.8958325386047363,0.10416746139526367
200,5,0.05,0.5,0.7710714238901316,0.5467246051770862,UP,0.8977295756340027,0.10227042436599731
150,7,0.05,0.5,0.7710981674389416,0.5406311669607567,UP,0.845263659954071,0.15473634004592896
100,5,0.1,1.0,0.7712013854011697,0.5568528504757664,UP,0.920805811882019,0.07919418811798096
250,3,0.1,0.8,0.771775549120061,0.543335697048654,UP,0.863159716129303,0.13684028387069702
100,5,0.1,0.8,0.7727389346650139,0.5379266368728596,UP,0.9031129479408264,0.09688705205917358
250,5,0.05,0.8,0.7729807762758512,0.5561877119785397,UP,0.9258745908737183,0.07412540912628174
200,3,0.1,1.0,0.7750161312628205,0.5568748385252615,UP,0.8521855473518372,0.14781445264816284
100,7,0.05,1.0,0.7753370958814156,0.5467081141399649,UP,0.8053913712501526,0.1946086287498474
300,7,0.03,0.5,0.7755002787661148,0.5480658761962873,UP,0.8486207723617554,0.15137922763824463
200,9,0.03,0.8,0.7768060315397584,0.5500942737622103,UP,0.8678971529006958,0.1321028470993042
50,5,0.2,0.8,0.7792674903759002,0.5467191081647125,UP,0.7724453210830688,0.22755467891693115
250,7,0.03,0.8,0.7798782676268171,0.5440090810644415,UP,0.8664001226425171,0.1335998773574829
200,7,0.03,1.0,0.7815523237362982,0.5473869951681261,UP,0.8322361707687378,0.1677638292312622
250,9,0.03,0.5,0.782325959782806,0.5501052677869578,UP,0.8526864051818848,0.14731359481811523
150,9,0.03,1.0,0.7833206707918455,0.5426595645266797,UP,0.7556628584861755,0.24433714151382446
300,3,0.1,0.8,0.787527064338518,0.5474117317238082,UP,0.8881505131721497,0.11184948682785034
100,5,0.1,0.5,0.7880762627325728,0.5473842466619393,UP,0.8655624389648438,0.13443756103515625
50,5,0.2,0.5,0.7904966832829091,0.5534721878658949,UP,0.9334939122200012,0.06650608777999878
250,5,0.05,0.5,0.7915161735557543,0.5345432257568011,UP,0.9332139492034912,0.06678605079650879
250,5,0.05,1.0,0.7919498099654155,0.5541428233754955,UP,0.9098696708679199,0.09013032913208008
100,3,0.2,1.0,0.7925801285850049,0.5365716233227241,UP,0.8506544232368469,0.14934557676315308
300,5,0.05,0.8,0.7929331639618805,0.5494236382526096,UP,0.9343878626823425,0.06561213731765747
150,9,0.05,0.5,0.7932116098810994,0.541310047988918,UP,0.8473756313323975,0.15262436866760254
50,5,0.2,1.0,0.793994631383902,0.558892242066437,UP,0.8504606485366821,0.14953935146331787
250,3,0.1,0.5,0.7954275328844457,0.5385917753700863,UP,0.9157621264457703,0.08423787355422974
100,9,0.05,1.0,0.7956645251734829,0.5419724379799579,UP,0.6936071515083313,0.3063928484916687
200,7,0.05,0.8,0.7957112118305352,0.5480713732086612,UP,0.8488385677337646,0.15116143226623535
300,7,0.03,0.8,0.7964055130571506,0.5446879620926026,UP,0.8745429515838623,0.1254570484161377
250,7,0.03,1.0,0.7964825455557821,0.5500915252560233,UP,0.7942531704902649,0.2057468295097351
250,3,0.1,1.0,0.7980927871684139,0.5562014545094741,UP,0.8804648518562317,0.11953514814376831
250,9,0.03,0.8,0.7982527485508335,0.5602390100980117,UP,0.8760123252868652,0.12398767471313477
300,9,0.03,0.5,0.8002577379903304,0.548074121714848,UP,0.8719086647033691,0.12809133529663086
200,7,0.05,0.5,0.8041239558619239,0.5521336653528807,UP,0.8762807250022888,0.12371927499771118
150,9,0.05,0.8,0.8043314123252722,0.5446797165740419,UP,0.8453388214111328,0.1546611785888672
100,7,0.1,0.5,0.8055644249100418,0.5514575328309065,UP,0.8869268894195557,0.11307311058044434
150,7,0.05,1.0,0.8068676647937846,0.539944040414035,UP,0.806219220161438,0.193780779838562
300,5,0.05,0.5,0.807406684529293,0.5379211398604858,UP,0.9189085960388184,0.08109140396118164
200,9,0.03,1.0,0.8098244291934972,0.5453640946145769,UP,0.7736355662345886,0.22636443376541138
50,9,0.1,1.0,0.8109524941937964,0.5358789997636285,UP,0.7931556105613708,0.20684438943862915
300,5,0.05,1.0,0.8131730676424661,0.5588784995355025,UP,0.9187390804290771,0.08126091957092285
300,7,0.03,1.0,0.8139025824204972,0.546020987593243,UP,0.8052635192871094,0.19473648071289062
150,5,0.1,1.0,0.814116237100248,0.5582023670135282,UP,0.9272044897079468,0.07279551029205322
150,5,0.1,0.8,0.8144460732716018,0.549415392734049,UP,0.9526305198669434,0.04736948013305664
300,3,0.1,1.0,0.8161395917388319,0.5548546864778993,UP,0.9123643636703491,0.08763563632965088
150,3,0.2,0.8,0.8167417077144602,0.5440090810644415,UP,0.8050642609596252,0.19493573904037476
100,7,0.1,0.8,0.8171316065219205,0.5365523837794158,UP,0.8635116219520569,0.13648837804794312
300,9,0.03,0.8,0.819144052584141,0.5602445071103855,UP,0.8902580738067627,0.1097419261932373
100,7,0.1,1.0,0.8217220800867372,0.5548244529098435,UP,0.8029460906982422,0.1970539093017578
300,3,0.1,0.5,0.821980884397524,0.5324983371537569,UP,0.9107046723365784,0.08929532766342163
250,7,0.05,0.8,0.8224612453249639,0.542654067514306,UP,0.8747268915176392,0.12527310848236084
150,5,0.1,0.5,0.8243754035557663,0.5514355447814113,UP,0.9032966494560242,0.09670335054397583
100,3,0.2,0.5,0.8250218129054132,0.52033619727678,UP,0.896026074886322,0.10397392511367798
250,9,0.03,1.0,0.8256809583326925,0.5453558490960163,UP,0.7844029664993286,0.2155970335006714
200,9,0.05,0.5,0.8268464060218427,0.5386055179010208,UP,0.8933854699134827,0.10661453008651733
250,7,0.05,0.5,0.8269047293733477,0.5575509710472359,UP,0.8989560008049011,0.10104399919509888
50,7,0.2,1.0,0.8296968699236348,0.562259162145374,UP,0.8993118405342102,0.1006881594657898
150,9,0.05,1.0,0.833179414168292,0.5460292331118037,UP,0.6926256418228149,0.30737435817718506
200,7,0.05,1.0,0.8339199080712959,0.5358680057388809,UP,0.8286373019218445,0.17136269807815552
150,3,0.2,1.0,0.8382317917995001,0.5440173265830022,UP,0.9386930465698242,0.06130695343017578
100,9,0.1,0.5,0.8385458083502267,0.5372202707828295,UP,0.9182918667793274,0.08170813322067261
200,9,0.05,0.8,0.8385590291135744,0.550099770774584,UP,0.8753706812858582,0.12462931871414185
100,9,0.1,0.8,0.8400920159202224,0.560915142619986,UP,0.8519831895828247,0.1480168104171753
300,9,0.03,1.0,0.8434935348221213,0.5514437902999719,UP,0.8234289288520813,0.1765710711479187
300,7,0.05,0.8,0.8459155049692106,0.5453668431207638,UP,0.890102207660675,0.10989779233932495
150,7,0.1,0.5,0.8461126982484221,0.5541593144126168,UP,0.9237503409385681,0.07624965906143188
300,7,0.05,0.5,0.8502089696842057,0.555519824975126,UP,0.9006773233413696,0.09932267665863037
50,7,0.2,0.5,0.85065843328033,0.5501025192807709,UP,0.5559200048446655,0.4440799951553345
50,7,0.2,0.8,0.8524348383156811,0.5352028672416541,UP,0.9221886396408081,0.0778113603591919
200,5,0.1,1.0,0.8536744583681376,0.5453531005898294,UP,0.9341000318527222,0.06589996814727783
250,9,0.05,0.5,0.8547708755210132,0.5392761534106213,UP,0.9095653891563416,0.09043461084365845
200,3,0.2,0.8,0.8549121134168369,0.5413045509765443,UP,0.880675196647644,0.11932480335235596
200,5,0.1,0.8,0.8550830673785806,0.5501052677869578,UP,0.956508457660675,0.04349154233932495
250,7,0.05,1.0,0.8634822680194983,0.5439870930149464,UP,0.8288254737854004,0.1711745262145996
150,3,0.2,0.5,0.8641233716168107,0.5358872452821891,UP,0.9205412268638611,0.07945877313613892
100,5,0.2,1.0,0.8641759122646482,0.5615967721543341,UP,0.8840925693511963,0.11590743064880371
200,9,0.05,1.0,0.8660664838404685,0.5494126442278622,UP,0.7056396007537842,0.2943603992462158
150,7,0.1,0.8,0.8685314976635036,0.55075666375325,UP,0.9185965657234192,0.08140343427658081
100,5,0.2,0.8,0.8717640495882071,0.5473842466619393,UP,0.892316460609436,0.10768353939056396
250,9,0.05,0.8,0.8736044781254687,0.5528043008624812,UP,0.8999595046043396,0.1000404953956604
150,7,0.1,1.0,0.8775653657334433,0.5548217044036566,UP,0.8564927577972412,0.1435072422027588
200,5,0.1,0.5,0.8802186066576222,0.5453668431207639,UP,0.9318007230758667,0.0681992769241333
300,9,0.05,0.5,0.881311736886962,0.541310047988918,UP,0.9133467674255371,0.08665323257446289
