feature,importance
vix_spike,0.1406493
dist_from_high_20,0.06142307
vix_pct,0.05918657
macd_hist,0.051713593
dist_from_low_20,0.051464193
z20,0.05085327
or_range,0.046904348
rsi,0.045489676
bb_width,0.04505686
ret_10d,0.044200975
ret_5d,0.038979094
fii_z,0.037099008
pct_b,0.03624875
lower_wick,0.034842767
trend,0.03461602
consec_up,0.033575058
stoch_k,0.03193117
ret_3d,0.03148448
atr_ratio,0.030755468
pcr_z,0.029027192
vix_change,0.027672386
intraday_trend,0.0234716
body_pct,0.013355133
bn_vs_nifty,0.0
upper_wick,0.0
vol_ratio,0.0
sell_pct,0.0
buy_pct,0.0
institutional_proxy,0.0
vwap_dev,0.0
