feature,importance
vix_spike,0.07794828
pct_b,0.04925328
dist_from_low_20,0.04556746
sp_ret,0.044584405
dist_from_high_20,0.044425827
bb_width,0.042377476
z20,0.041469783
pcr_z,0.037869792
vix_pct,0.036221556
body_pct,0.035152916
ret_10d,0.03509629
stoch_k,0.034065604
sell_pct,0.03382023
atr_ratio,0.03342492
fii_z,0.032452133
or_range,0.032229677
rsi,0.03206625
ret_3d,0.031214882
vwap_dev,0.030976791
ret_5d,0.030899463
upper_wick,0.029065598
consec_up,0.026786804
trend,0.026420444
macd_hist,0.025463378
intraday_trend,0.025375944
buy_pct,0.023398422
vix_change,0.021862332
lower_wick,0.020573597
bn_vs_nifty,0.019936442
vol_ratio,0.0
usdinr_z,0.0
institutional_proxy,0.0
spread,0.0
